logTimeStamp,logId,rel_time_ms,remote->local,log_id,timestamp_ms,pacing_rate,MSS,cwnd,snd_wnd,ssthresh,srtt,rttVar,rto,rto_boff,tx_fifo_size,bytes_acked,snd_space,rxt_delivered,prr_delivered,rcv_dupacks,dupacks_in,delivered,appLimited,sndUna,maxSndNxt,delivered_time,caState,sack.last_bytes.delivered,sack.rxt_sacked,sack.sacked_bytes,sack.last_sacked_bytes,sack.last_lost_bytes,sack.lost_bytes,snd_rxt_bytes,tcp_flight_size,cc_space,flags,fast_retrans_count,rto_count,segs_retrans,bytes_retrans,sack_reneging,rs.prior_time,rs.prior_delivered,rs.delivered,rs.interval_time,rs.rtt_time,rs.last_lost,rs.lost,rs.acked_and_sacked,rs.tx_in_flight,rs.isAppLimited,rs.isRetrans,
06:57:45,79,0,49669->443,CC:0x2ba0a4bc8030,603532797,723904,1448,102808,155904,63712,122,2,200,0,2097152,1448,0,0,0,0,30,69571,0,586922091,586991595,848.286716,0,0,0,0,0,0,0,0,69504,33304,0x200,1,1,3,4153,0,848.160724,36267,33304,0.129047,0.123987,0,0,1448,31856,0,0
06:57:45,81,0,49669->443,CC:0x2ba0a4bc8030,603532803,723904,1448,102808,158848,63712,122,2,200,0,2097152,1448,0,0,0,0,30,71019,0,586923539,586995939,848.292727,0,0,0,0,0,0,0,0,72400,30408,0x200,1,1,3,4153,0,848.167714,40611,30408,0.131880,0.124269,0,0,1448,28960,0,0
06:57:45,83,0,49669->443,CC:0x2ba0a4bc8030,603532808,723904,1448,102808,161664,63712,122,1,200,0,2097152,1448,0,0,0,0,30,72467,0,586924987,586998835,848.297724,0,0,0,0,0,0,0,0,73848,28960,0x200,1,1,3,4153,0,848.172705,43507,28960,0.136317,0.123715,0,0,1448,27512,0,0
06:57:45,85,0,49669->443,CC:0x2ba0a4bc8030,603532813,723904,1448,102808,164608,63712,122,1,200,0,2097152,1448,0,0,0,0,30,73915,0,586926435,587003179,848.302749,0,0,0,0,0,0,0,0,76744,26064,0x200,1,1,3,4153,0,848.176733,46403,27512,0.139764,0.123359,0,0,1448,26064,0,0
06:57:45,87,0,49669->443,CC:0x2ba0a4bc8030,603532819,723904,1448,102808,167552,63712,122,1,200,0,2097152,1448,0,0,0,0,30,75363,0,586927883,587006075,848.308744,0,0,0,0,0,0,0,0,78192,24616,0x200,1,1,3,4153,0,848.181765,49299,26064,0.142929,0.124261,0,0,1448,24616,0,0
06:57:45,89,0,49669->443,CC:0x2ba0a4bc8030,603532824,723904,1448,102808,170368,63712,122,1,200,0,2097152,1448,0,0,0,0,30,76811,0,586929331,587010419,848.313722,0,0,0,0,0,0,0,0,81088,21720,0x200,1,1,3,4153,0,848.186751,52195,24616,0.146817,0.124211,0,0,1448,23168,0,0
06:57:45,91,0,49669->443,CC:0x2ba0a4bc8030,603532829,723904,1448,102808,173312,63712,122,1,200,0,2097152,1448,0,0,0,0,30,78259,0,586930779,587013315,848.318727,0,0,0,0,0,0,0,0,82536,20272,0x200,1,1,3,4153,0,848.186751,52195,26064,0.151840,0.124194,0,0,1448,24616,0,0
06:57:45,93,0,49669->443,CC:0x2ba0a4bc8030,603532833,723904,1448,102808,176256,63712,122,1,200,0,2097152,1448,0,0,0,0,30,79707,0,586932227,587016211,848.322723,0,0,0,0,0,0,0,0,83984,18824,0x200,1,1,3,4153,0,848.197717,53643,26064,0.125006,0.124251,0,0,1448,24616,0,0
06:57:45,95,0,49669->443,CC:0x2ba0a4bc8030,603532835,723904,1448,102808,179072,63712,122,1,200,0,2097152,1448,0,0,0,0,30,81155,0,586933675,587017659,848.324714,0,0,0,0,0,0,0,0,83984,18824,0x200,1,1,3,4153,0,848.197717,53643,27512,0.127023,0.124129,0,0,1448,26064,0,0
06:57:45,97,0,49669->443,CC:0x2ba0a4bc8030,603532838,723904,1448,102808,182016,63712,122,1,200,0,2097152,1448,0,0,0,0,30,82603,0,586935123,587019107,848.327737,0,0,0,0,0,0,0,0,83984,18824,0x200,1,1,3,4153,0,848.197717,53643,28960,0.130020,0.125037,0,0,1448,27512,0,0
